"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
176006,Land,"Address:
      
        0 Ferguson DR Lot 33
              
        Locality:
    
                     77327 TX
            United States","0 Ferguson DR Lot 33",,Cleveland,77327,TX,Available,,"Monday, February 17, 2020",,,,,,,,,,"15,350",,,,✔,Liberty,"Cypress Lakes",2020-02-17,30.29842,-94.810424,0.7,street_center,,"Ferguson Dr",Lot,33,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
198107,"Residential, Land","Address:
      
        0 County Road 2248, Winters Rd.
              
        Locality:
    
                     77327 TX
            United States","0 County Road 2248, Winters Rd.",,Cleveland,77327,TX,Available,,,,,,,,,,,,,14374,,,✔,Liberty,"118 B2",2023-09-15,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        129 Sour Lake Rd
              
        Locality:
    
                     77327 TX
            United States","129 Sour Lake Rd",,Cleveland,77327,TX,Available,,,"67,999","4,079",,,,,$725,,,"9,913",,,,✔,Liberty,"Cypress Lakes",2020-08-25,30.300197,-94.817997,0.9,range_interpolation,129,"Sour Lake Rd",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
181002,Land,"Address:
      
        0 Ferguson
                  Block 1 Unit 7, Lot 156
              
        Locality:
    
                     77327 TX
            United States","0 Ferguson","Block 1 Unit 7, Lot 156",Cleveland,77327,TX,Available,,,"79,999","2,999","78,999","3,999","77,500",5999.00,,,,,,,,✔,Liberty,"Cypress Lakes",2020-02-17,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
171085,Residential,"Address:
      
        317 Pine Ridge Dr
              
        Locality:
    
                     77327 TX
            United States","317 Pine Ridge Dr",,Cleveland,77327,TX,Available,,,"162,999","3,999","161,999","5,999","159,999",7999.00,,3,2,"1,216",19998,2.00,1995,✔,Liberty,"Cypress Lakes",2023-06-03,30.282196,-94.831867,1,range_interpolation,317,"Pine Ridge Dr",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
176005,Land,"Address:
      
        0 Ferguson DR Lot 34
              
        Locality:
    
                     77327 TX
            United States","0 Ferguson DR Lot 34",,Cleveland,77327,TX,Available,,"Monday, February 17, 2020",,,,,,,,,,"15,237",,,,✔,Liberty,"Cypress Lakes",2020-02-17,30.29842,-94.810424,0.7,street_center,,"Ferguson Dr",Lot,34,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
125032,Residential,"Address:
      
        321 CR 2142C
              
        Locality:
    
                     77327 TX
            United States","321 CR 2142C",,RYE,77327,TX,Sold,"Orion Rodriguez","Friday, September 01, 2023","93,900","3,500","91,900","4,900","90,500",8500.00,,3,1,888,12458,0.00,,✔,Liberty,"Menard Creek Acres",2022-06-16,30.461781,-94.746813,1,rooftop,321,"County Rd 2142C",,,Cleveland,TX,"Liberty County",77327,US,"CC 0 Texas Natural Resources Information System"
176004,Residential,"Address:
      
        203 Ferguson Dr
              
        Locality:
    
                     77327 TX
            United States","203 Ferguson Dr",,Cleveland,77327,TX,Leased,"Valarie Armenta","Friday, May 26, 2023","204,999","9,999","203,999","10,999","202,500",12500.00,$1799,3,2+,,15694,0.00,1986,✔,Liberty,"Cypress Lakes",2023-05-13,30.296988,-94.809919,1,rooftop,203,"Ferguson Dr",,,Cleveland,TX,"Liberty County",77327,US,Libery
,Land,"Address:
      
        0 Hunter Block 13 Unit 10 Lot 473, 484, & 485
              
        Locality:
    
                     77327 TX
            United States","0 Hunter Block 13 Unit 10 Lot 473, 484, & 485",,Cleveland,77327,TX,Available,,,"79,999","2,999","77,999","3,999","76,999",5999.00,,,,,,,,✔,Liberty,"Cypress Lakes",2019-12-30,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 County Road 342
              
        Locality:
    
                     77327 TX
            United States","0 County Road 342",,Cleveland,77327,TX,Available,,,,,,,,,,,,,25961,,,✔,Liberty,"East River Estates",,30.224323,-95.09909,1,street_center,,"County Rd 342",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Miller Dr. Lot 132
              
        Locality:
    
                     77327 TX
            United States","0 Miller Dr. Lot 132",,Cleveland,77327,TX,Available,,"Friday, July 26, 2019","25,200",499,,,,,,,,"8,400",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.339812,-95.247712,0.67,street_center,,"Miller Rd",Lot,132,Cleveland,TX,"Montgomery County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Shoreline Dr. Lot 446
              
        Locality:
    
                     77327 TX
            United States","0 Shoreline Dr. Lot 446",,Cleveland,77327,TX,Available,,,"81,000","3,999",,,,,,,,"12,000",,,,✔,Liberty,"Cypress Lakes",2019-09-12,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Miller Dr. Lot 131
              
        Locality:
    
                     77327 TX
            United States","0 Miller Dr. Lot 131",,Cleveland,77327,TX,Available,,"Friday, July 26, 2019","24,999",499,,,,,,,,"10,800",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.339812,-95.247712,0.67,street_center,,"Miller Rd",Lot,131,Cleveland,TX,"Montgomery County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
2111,Residential,"Address:
      
        5 Queens
                  (AKA 866 CR 2865)
              
        Locality:
    
                     77327 TX
            United States","5 Queens","(AKA 866 CR 2865)",Romayor,77327,TX,Available,,,"72,999","1,999","71,999","3,999","69,500",5999.00,,2,1,"2,048",14331,,1970,✔,Liberty,,2022-09-27,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Miller Dr. Lot 128
              
        Locality:
    
                     77327 TX
            United States","0 Miller Dr. Lot 128",,Cleveland,77327,TX,Available,,"Friday, July 26, 2019","26,999",499,,,,,,,,"9,400",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.339812,-95.247712,0.67,street_center,,"Miller Rd",Lot,128,Cleveland,TX,"Montgomery County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
181001,Land,"Address:
      
        0 Ferguson
                  Block 1 Unit 7 Lot 150
              
        Locality:
    
                     77327 TX
            United States","0 Ferguson","Block 1 Unit 7 Lot 150",Cleveland,77327,TX,Available,,,"84,999","3,500","83,999","4,999","82,999",5999.00,,,,"11,185",,,,✔,Liberty,,2019-12-23,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
197095,Residential,"Address:
      
        1003 Church Ave
              
        Locality:
    
                     77327 TX
            United States","1003 Church Ave",,Cleveland,77327,TX,Available,,,"89,999","2,500","88,999","3,999","87,999",5999.00,,3,1,884,14000,0.00,1965,✔,Liberty,Smith-Clev,2023-09-20,30.350509,-95.080637,1,range_interpolation,1003,"Church Ave",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
186005,Residential,"Address:
      
        176 Wood Fern
                  Unit 11 Lot 229
              
        Locality:
    
                     77327 TX
            United States","176 Wood Fern","Unit 11 Lot 229",Cleveland,77327,TX,Leased,,"Friday, July 08, 2022",,,,,,,$1199,3,2,"1,100",,,,✔,Liberty,"Cypress Lakes",2019-11-04,30.28261,-94.831428,1,rooftop,176,"Wood Fern Dr",,,Cleveland,TX,"Liberty County",77327,US,"CC 0 Texas Natural Resources Information System"
,Land,"Address:
      
        0 Davis Hill Dr.  
                  Lot 194
              
        Locality:
    
                     77327 TX
            United States","0 Davis Hill Dr.","Lot 194",Cleveland,77327,TX,Available,,,"28,799",499,,,,,,,,"11,200",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Clark St. 
                  Lot 124
              
        Locality:
    
                     77327 TX
            United States","0 Clark St.","Lot 124",Cleveland,77327,TX,Available,,,"26,099",499,,,,,,,,"10,000",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
43528,Residential,"Address:
      
        156 Wood Fern
                  Unit 11 Lot 227
              
        Locality:
    
                     77327 TX
            United States","156 Wood Fern","Unit 11 Lot 227",Cleveland,77327,TX,Leased,,"Monday, May 02, 2022",,,,,,,$1349,3,2,,,,,✔,Liberty,"Cypress Lakes",2022-01-30,30.282604,-94.831734,1,rooftop,156,"Wood Fern Dr",,,Cleveland,TX,"Liberty County",77327,US,"CC 0 Texas Natural Resources Information System"
,Land,"Address:
      
        0 Davis Hill Dr.  
                  Lot 143
              
        Locality:
    
                     77327 TX
            United States","0 Davis Hill Dr.","Lot 143",Cleveland,77327,TX,Available,,,"26,099",499,,,,,,,,"8,700",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Miller Dr. Lot 127
              
        Locality:
    
                     77327 TX
            United States","0 Miller Dr. Lot 127",,Cleveland,77327,TX,Available,,"Friday, July 26, 2019","26,999",499,,,,,,,,"9,600",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.339812,-95.247712,0.67,street_center,,"Miller Rd",Lot,127,Cleveland,TX,"Montgomery County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        115 Pine Ridge
              
        Locality:
    
                     77327 TX
            United States","115 Pine Ridge",,Cleveland,77327,TX,Available,,"Wednesday, December 18, 2019","49,900","1,495","48,999","2,795",,,$399,,,"5,000",,,,✔,Liberty,,2019-12-18,30.299354,-95.083314,0.67,rooftop,115,"County Rd 328 N",,,Cleveland,TX,"Liberty County",77327,US,"CC 0 Texas Natural Resources Information System"
171093,Land,"Address:
      
        0 Culberson & Lyle West 
                  LOT 1 & 2
              
        Locality:
    
                     77327 TX
            United States","0 Culberson & Lyle West","LOT 1 & 2",Cleveland,77327,TX,Available,,,"37,999","2,299","36,888","3,299",,,,,,"12,710",,,,✔,Liberty,"Glen Park-Clev",2022-02-12,30.330228,-95.080994,1,street_center,,"Culberson St",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
203043,"Residential, Land","Address:
      
        0 County Road 2614 Point St.
              
        Locality:
    
                     77327 TX
            United States","0 County Road 2614 Point St.",,Cleveland,77327,TX,Available,,,,,,,,,,,,812,210525,,1968,✔,Liberty,,,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Davis Hill Dr.  
                  Lot 142
              
        Locality:
    
                     77327 TX
            United States","0 Davis Hill Dr.","Lot 142",Cleveland,77327,TX,Available,,,"26,099",499,,,,,,,,"7,600",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Clark St. 
                  Lot 123
              
        Locality:
    
                     77327 TX
            United States","0 Clark St.","Lot 123",Cleveland,77327,TX,Available,,,"26,099",499,,,,,,,,"8,600",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
171088,Land,"Address:
      
        0 Country Road 2936
                  Lot 19-22
              
        Locality:
    
                     77327 TX
            United States","0 Country Road 2936","Lot 19-22",Cleveland,77327,TX,Available,,"Thursday, December 12, 2019","27,999",499,"26,999","1,295","25,999",2999.00,,,,"25,003",,,,✔,Liberty,"Sam Houston Lake Estates",2019-12-12,30.327115,-94.802081,0.7,street_center,,"County Rd 2936",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
171092,Land,"Address:
      
        0 Jefferson & Culberson 
                  LOT 7-9, PT 6 & 10
              
        Locality:
    
                     77327 TX
            United States","0 Jefferson & Culberson","LOT 7-9, PT 6 & 10",Cleveland,77327,TX,Available,,,"72,999","3,122","71,555","4,477",,,,,,"28,997",,,,✔,Liberty,"Glen Park-Clev",2022-02-12,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Shiloh St. 
                  Lot 139
              
        Locality:
    
                     77327 TX
            United States","0 Shiloh St.","Lot 139",Cleveland,77327,TX,Available,,,"26,099",499,,,,,,,,"7,800",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        0 Miller Dr. Lot 110
              
        Locality:
    
                     77327 TX
            United States","0 Miller Dr. Lot 110",,Cleveland,77327,TX,Available,,"Friday, July 26, 2019","26,999",499,,,,,,,,"10,200",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.339812,-95.247712,0.67,street_center,,"Miller Rd",Lot,110,Cleveland,TX,"Montgomery County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
171087,Land,"Address:
      
        0 Country Road 2936
                  Lot 105-108
              
        Locality:
    
                     77327 TX
            United States","0 Country Road 2936","Lot 105-108",Cleveland,77327,TX,Available,,"Thursday, December 12, 2019","25,999",999,"24,999","1,495","23,999",2500.00,,,,"25,020",,,,✔,Liberty,"Sam Houston Lake Estates",2019-12-12,30.327115,-94.802081,0.7,street_center,,"County Rd 2936",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
171091,Land,"Address:
      
        0 Culberson & Lyle West 
                  Lots  3-5, 11-12 PT 6 & 10
              
        Locality:
    
                     77327 TX
            United States","0 Culberson & Lyle West","Lots  3-5, 11-12 PT 6 & 10",Cleveland,77327,TX,Available,,,"78,999","3,655","77,999","5,220","76,555",7309.00,,,,"43,499",,,,✔,Liberty,"GLEN PARK-CLEV",2021-12-31,30.330228,-95.080994,1,street_center,,"Culberson St",,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
197026,Residential,"Address:
      
        418 R-2917 MICKEY DR AKA 418 Road 2917
              
        Locality:
    
                     77327 TX
            United States","418 R-2917 MICKEY DR AKA 418 Road 2917",,Cleveland,77327,TX,Available,,,"224,999","7,500","223,999","9,999","221,999",13999.00,,,,"1,400",23457,,2002,✔,Liberty,"Sam Houston Lake Estates",2023-05-13,30.326555,-94.81909,0.95,rooftop,418,"Rd 2917",,,Cleveland,TX,"Liberty County",77327,US,"CC 0 Texas Natural Resources Information System"
,Land,"Address:
      
        0 Shiloh St. 
                  Lot 133
              
        Locality:
    
                     77327 TX
            United States","0 Shiloh St.","Lot 133",Cleveland,77327,TX,Available,,,"29,699",499,,,,,,,,"8,000",,,,✔,Liberty,"Cypress Lakes",2019-07-26,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,"Liberty County",77327,US,"TIGER/Line® dataset from the US Census Bureau"
